SKU;Name;Color;Category;Category position;Brand;Seller;Balance;Comments;Rating;Final Price;Min price;Max price;Average price;Base price;Basic Sale;Basic Sale Price;Promo Sale;SPP;SPP Price;Revenue potential;Lost profit;Lost profit percent;Days in stock;Days with sales;Average if in stock;Sales;Sales per day average;Revenue
350681;Игровое поле для роботов "Площадка", робот интерактивный, робот радиоуправляемый;серый, оранжевый;Игрушки/Радиоуправляемые;927;HEXBUG;ООО Спл-Техник РУС;1;1;5;416;416;416;416;416;50;833;0;2;408;832;0;0;30;2;0.066666666666667;2;0.066666666666667;832
350945;Комплект эротик Mia-Mia;черный;Товары для взрослых/Белье и аксессуары/Комплект эротик;1167;Mia-Mia;ООО Миа-Миа ЛТД;14;15;5;2180;1662;2643;1662;2725;50;5450;20;5;2071;6648;0;0;30;3;0.13333333333333;4;0.13333333333333;6648
351246;Куртка;бежевый;Женщинам/Одежда/Верхняя одежда;57765;UNIOSTAR;ООО Вайлдберриз;1;0;0;5050;5050;5050;0;5050;0;5050;0;5;4797;0;0;0;30;0;0;0;0;0
352368;Брюки;черный;Детям/Для девочек/Брюки и шорты/Брюки;9165;PlayToday;ООО Вайлдберриз;53;22;4;655;655;655;0;655;50;1310;0;2;641;0;0;0;30;0;0;0;0;0
352418;Комплект ;голубой, серый;Детям/Для девочек/Джемперы и кардиганы/Твинсет;32;S`Cool;ООО Вайлдберриз;5;10;4;545;545;545;0;545;50;1090;0;2;534;0;0;0;30;0;0;0;0;0
353902;Джинсы;серый;Женщинам/Одежда/Джинсы;-1;FAITH CONNEXION;ООО Вайлдберриз;8;7;4;1251;1251;1251;0;1251;55;2780;0;5;1188;0;0;0;30;0;0;0;0;0
353931;Туалетная вода The Golden Secret — кожаный аромат;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;42;ANTONIO BANDERAS;ООО Вайлдберриз;114;124;4;1027;1011;1095;1044.2688172043;1027;39;1685;0;2;1007;194234;0;0;30;28;6.2;186;6.2;194234
353932;Туалетная вода The Secret — восточный аромат;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;84;ANTONIO BANDERAS;ООО Вайлдберриз;261;113;4;1071;891;1215;1012.6216216216;1071;30;1531;0;2;1050;112401;0;0;30;27;3.7;111;3.7;112401
353937;Туалетная вода восточный аромат;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;378;HUGO BOSS;ООО Вайлдберриз;40;46;4;2527;2527;3262;2552.5555555556;2527;45;4595;0;2;2476;22973;0;0;30;4;0.3;9;0.3;22973
353938;Туалетная вода восточный аромат;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;30;HUGO BOSS;ООО Вайлдберриз;34;48;4;2520;2520;3640;2726.6019417476;2520;55;5601;0;2;2470;280840;0;0;30;21;3.4333333333333;103;3.4333333333333;280840
353939;Парфюмерная вода восточный аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;745;HUGO BOSS;ООО Вайлдберриз;54;77;4;2390;2390;3968;2763.2222222222;2390;50;4781;0;2;2342;49738;0;0;30;9;0.6;18;0.6;49738
353940;Парфюмерная вода восточный аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;687;HUGO BOSS;ООО Вайлдберриз;39;110;4;3501;3501;5283;3965.6;3501;45;6366;0;2;3431;19828;0;0;30;4;0.16666666666667;5;0.16666666666667;19828
353951;Туалетная вода Magic Woman, 30 мл;;Красота/Парфюмерия/Женские ароматы/Туалетная вода;53;Bruno Banani;ООО Вайлдберриз;361;187;4;1209;1099;1803;1240.6134453782;1209;45;2199;0;2;1185;147633;0;0;30;25;3.9666666666667;119;3.9666666666667;147633
353955;Туалетная вода "Aqua Homme", 30 мл;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;1186;BVLGARI;ООО Вайлдберриз;9;12;3;2249;2249;3149;2474;2249;50;4499;0;2;2204;2474;0;0;30;1;0.033333333333333;1;0.033333333333333;2474
353956;Туалетная вода Aqua Homme, 50 мл;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;-1;BVLGARI;ООО Вайлдберриз;18;28;4;3796;2920;3796;2920;3796;35;5841;0;2;3720;17520;14600;83.333333333333;5;1;0;1;0.033333333333333;2920
353963;Туалетная вода древесный аромат/цветочный аромат;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;-1;BVLGARI;ООО Вайлдберриз;0;18;4;2912;2912;2912;2912;2912;35;4480;0;2;2853;43680;40768;93.333333333333;2;1;0;1;0.033333333333333;2912
353967;Парфюмерная вода цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;873;CALVIN KLEIN;ООО Вайлдберриз;65;105;4;2597;2597;4220;2658.7142857143;2597;52;5411;0;2;2545;18611;0;0;30;5;0.23333333333333;7;0.23333333333333;18611
353968;Парфюмерная вода цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;766;CALVIN KLEIN;ООО Вайлдберриз;19;40;4;2809;2809;3371;3077.2;2809;35;4323;0;2;2753;15386;0;0;30;4;0.16666666666667;5;0.16666666666667;15386
353982;Парфюмерная вода восточный аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;99;CALVIN KLEIN;ООО Вайлдберриз;1318;178;4;2481;1984;3622;2142.404494382;2481;50;4962;0;2;2431;190674;0;0;30;21;2.9666666666667;89;2.9666666666667;190674
353984;Туалетная вода Euphoria Men, 30 мл;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;162;CALVIN KLEIN;ООО Вайлдберриз;103;38;4;2952;1835;3180;2170.0454545455;2952;35;4543;0;2;2893;47741;0;0;30;14;0.73333333333333;22;0.73333333333333;47741
353985;Туалетная вода Euphoria Men, 50 мл;;Красота/Парфюмерия/Мужские ароматы/Туалетная вода;1023;CALVIN KLEIN;ООО Вайлдберриз;19;32;4;3376;2856;3635;3635;3376;35;5194;0;2;3308;3635;0;0;30;1;0.033333333333333;1;0.033333333333333;3635
354007;Туалетная вода древесный аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Туалетная вода;1114;CHARRIOL;ООО Вайлдберриз;1;8;5;1223;1223;1835;0;1223;50;2447;0;2;1199;0;0;0;30;0;0;0;0;0
354008;Туалетная вода древесный аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Туалетная вода;1120;CHARRIOL;ООО Вайлдберриз;136;1;1;1601;1280;2081;0;1601;50;3202;0;2;1568;0;0;0;30;0;0;0;0;0
354031;Парфюмерная вода Especially, 30 мл;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;135;ESCADA;ООО Вайлдберриз;110;156;4;2515;2515;4174;2686.3181818182;2515;50;5030;0;2;2464;59099;0;0;30;14;0.73333333333333;22;0.73333333333333;59099
354032;Парфюмерная вода Especially, 50 мл;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;926;ESCADA;ООО Вайлдберриз;23;67;4;3607;3607;5987;4148;3607;50;7214;0;2;3534;8296;0;0;30;2;0.066666666666667;2;0.066666666666667;8296
354070;Парфюмерная вода Pour Femme, 30 мл;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;1;Lacoste;ООО Вайлдберриз;1742;757;4;1937;1722;2798;1923.641025641;1937;55;4306;0;2;1898;1350396;0;0;30;30;23.4;702;23.4;1350396
354071;Парфюмерная вода Pour Femme, 50 мл;;Красота/Парфюмерия/Женские ароматы/Парфюмерная вода;79;Lacoste;ООО Вайлдберриз;37;174;4;2306;2306;3863;2375.7164179104;2306;60;5767;0;2;2260;207616;48443;23.333333333333;23;12;2.8695652173913;67;2.2333333333333;159173
354099;Туалетная вода древесный аромат/цитрусовый аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Туалетная вода;70;MOSCHINO;ООО Вайлдберриз;0;214;4;2609;2609;2609;2609;2609;40;4349;0;5;2478;305964;193777;63.333333333333;11;15;2.5454545454545;43;1.4333333333333;112187
354151;Bright Crystal туалетная вода спрей, 50 мл;;Красота/Парфюмерия/Женские ароматы/Туалетная вода;6;Versace;ООО Вайлдберриз;21;133;4;3235;2965;4583;3370.5815602837;3235;40;5392;0;2;3170;475252;0;0;30;29;4.7;141;4.7;475252
354158;Туалетная вода древесный аромат/цветочный аромат;;Красота/Парфюмерия/Женские ароматы/Туалетная вода;-1;Versace;ООО Вайлдберриз;0;100;5;4583;4583;4583;4583;4583;15;5392;0;5;4354;68745;64162;93.333333333333;2;1;0;1;0.033333333333333;4583
357614;Юбка;коричневый;Женщинам/Одежда/Юбки;-1;Wow Couture;ООО Вайлдберриз;4;7;3;643;643;643;0;643;55;1430;0;2;630;0;0;0;30;0;0;0;0;0
359079;Юбка;черный;Женщинам/Одежда/Юбки;-1;Troll;ООО Вайлдберриз;50;6;2;837;837;837;0;837;35;1289;0;5;795;0;0;0;30;0;0;0;0;0
360292;Time To Clear Освежающий гель для очищения кожи 100 мл;прозрачный;Красота/Уход за кожей/Уход за лицом/Гель;465;AHAVA;ООО Вайлдберриз;43;28;4;979;839;1399;973.81481481481;979;30;1399;0;2;959;26293;0;0;30;16;0.9;27;0.9;26293
360294;Time To Clear Тонизирующее очищающее средство "Все в одном" 250 мл;;Красота/Уход за кожей/Уход за лицом/Средство для снятия макияжа;-1;AHAVA;ООО Вайлдберриз;87;33;4;1806;1217;1806;1528.12;1806;19;2230;0;5;1715;63671;25468;40;18;10;1.0555555555556;25;0.83333333333333;38203
360295;Time To Clear Пилинг для лица грязевый 100 мл;;Красота/Уход за кожей/Уход за лицом/Пилинг;168;AHAVA;ООО Вайлдберриз;49;22;4;1794;1632;2421;1914.4166666667;1794;40;2990;0;2;1758;22973;0;0;30;12;0.4;12;0.4;22973
360296;Time To Clear Очищающая грязевая маска 100 мл;;Красота/Уход за кожей/Уход за лицом/Маска косметическая;150;AHAVA;ООО Вайлдберриз;202;38;4;1281;1165;1887;1472.5263157895;1281;45;2330;0;2;1255;83934;0;0;30;20;1.9;57;1.9;83934
360297;Time To Hydrate Базовый увлажняющий дневной крем для нормальной и сухой кожи 50 мл;;Красота/Уход за кожей/Уход за лицом/Крем;1279;AHAVA;ООО Вайлдберриз;45;40;4;2668;2428;3780;2776.4444444444;2668;40;4448;0;2;2615;49976;0;0;30;14;0.6;18;0.6;49976
360298;Time To Hydrate Базовый увлажняющий дневной крем для комбинированной кожи 50 мл;;Красота/Уход за кожей/Уход за лицом/Крем;825;AHAVA;ООО Вайлдберриз;24;49;4;2502;2276;3544;2663.6666666667;2502;40;4170;0;2;2451;47946;0;0;30;15;0.6;18;0.6;47946
360302;Time To Hydrate Нежный крем для глаз 15 мл;;Красота/Уход за кожей/Уход для глаз и бровей/Крем;246;AHAVA;ООО Вайлдберриз;44;54;4;1479;1233;2095;1474.0666666667;1479;40;2465;0;2;1449;44222;0;0;30;16;1;30;1;44222
360307;Time To Revitalize Радикально восстанавливающий ночной крем 30 мл;;Красота/Уход за кожей/Уход за лицом/Крем;662;AHAVA;ООО Вайлдберриз;46;79;4;4788;3990;6384;4902;4788;40;7980;0;2;4692;137256;0;0;30;14;0.93333333333333;28;0.93333333333333;137256
360309;Deadsea Mud Питательный крем для тела Dermud 200 мл;;Красота/Уход за кожей/Уход за телом/Крем;1238;AHAVA;ООО Вайлдберриз;22;20;5;1832;1832;3114;1978.4;1832;50;3664;0;2;1795;9892;0;0;30;4;0.16666666666667;5;0.16666666666667;9892
360310; Deadsea Mud Активный крем для ног Dermud 100 мл;;Красота/Уход за кожей/Уход за ногами/Крем;238;AHAVA;ООО Вайлдберриз;44;14;4;1560;1092;2400;1420.125;1560;35;2400;0;2;1528;22722;0;0;30;10;0.53333333333333;16;0.53333333333333;22722
360312;Deadsea Mud Натуральная грязь мертвого моря 400 г;;Красота/Уход за кожей/Уход за телом/Грязь косметическая;8;AHAVA;ООО Вайлдберриз;29;32;5;1055;812;1315;1026.0714285714;1055;35;1624;0;2;1034;14365;0;0;30;11;0.46666666666667;14;0.46666666666667;14365
360315;Deadsea Salt Жидкая соль мертвого моря 200 мл;;Красота/Уход за кожей;9977;AHAVA;ООО Вайлдберриз;78;95;5;1319;1200;1737;1334.5789473684;1319;40;2199;0;2;1293;25357;0;0;30;13;0.63333333333333;19;0.63333333333333;25357
